balPayments,expDlr,expWgt,hsCd,impDlr,impWgt,statCd,statCdCntnKor1,statKor,year,country,hs_input,error,hs_prefix
249861.0,291916.0,37684.0,4823909090,42055.0,26476.0,VN,베트남,"종이 빨대, 포장재",2024.06,VN,482390,,482390
-15.0,0.0,0.0,4823901090,15.0,1.0,VN,베트남,"종이 빨대, 포장재",2024.07,VN,482390,,482390
2665.0,2665.0,1.0,4823902000,0.0,0.0,VN,베트남,"종이 빨대, 포장재",2024.07,VN,482390,,482390
240279.0,255716.0,12986.0,4823909090,15437.0,6894.0,VN,베트남,"종이 빨대, 포장재",2024.07,VN,482390,,482390
-3.0,0.0,0.0,4823901010,3.0,0.0,VN,베트남,"종이 빨대, 포장재",2024.08,VN,482390,,482390
1962.0,1962.0,0.0,4823902000,0.0,0.0,VN,베트남,"종이 빨대, 포장재",2024.08,VN,482390,,482390
-20.0,0.0,0.0,4823903090,20.0,1.0,VN,베트남,"종이 빨대, 포장재",2024.08,VN,482390,,482390
-106.0,0.0,0.0,4823909019,106.0,17.0,VN,베트남,"종이 빨대, 포장재",2024.08,VN,482390,,482390
10480.0,72986.0,21015.0,4823909090,62506.0,38554.0,VN,베트남,"종이 빨대, 포장재",2024.08,VN,482390,,482390
4412.0,4412.0,1.0,4823902000,0.0,0.0,VN,베트남,"종이 빨대, 포장재",2024.09,VN,482390,,482390
850.0,850.0,14.0,4823903019,0.0,0.0,VN,베트남,"종이 빨대, 포장재",2024.09,VN,482390,,482390
-6.0,0.0,0.0,4823909019,6.0,1.0,VN,베트남,"종이 빨대, 포장재",2024.09,VN,482390,,482390
57382.0,77133.0,20054.0,4823909090,19751.0,9993.0,VN,베트남,"종이 빨대, 포장재",2024.09,VN,482390,,482390
3302.0,3302.0,5.0,4823902000,0.0,0.0,VN,베트남,"종이 빨대, 포장재",2024.10,VN,482390,,482390
1078.0,1094.0,219.0,4823909019,16.0,3.0,VN,베트남,"종이 빨대, 포장재",2024.10,VN,482390,,482390
-60301.0,48762.0,7499.0,4823909090,109063.0,18288.0,VN,베트남,"종이 빨대, 포장재",2024.10,VN,482390,,482390
-4.0,0.0,0.0,4823901010,4.0,1.0,VN,베트남,"종이 빨대, 포장재",2024.11,VN,482390,,482390
-11.0,0.0,0.0,4823903090,11.0,1.0,VN,베트남,"종이 빨대, 포장재",2024.11,VN,482390,,482390
290.0,295.0,186.0,4823909019,5.0,0.0,VN,베트남,"종이 빨대, 포장재",2024.11,VN,482390,,482390
20734.0,131707.0,37510.0,4823909090,110973.0,36567.0,VN,베트남,"종이 빨대, 포장재",2024.11,VN,482390,,482390
4720.0,4720.0,1.0,4823902000,0.0,0.0,VN,베트남,"종이 빨대, 포장재",2024.12,VN,482390,,482390
7.0,7.0,0.0,4823903019,0.0,0.0,VN,베트남,"종이 빨대, 포장재",2024.12,VN,482390,,482390
-21.0,0.0,0.0,4823903090,21.0,1.0,VN,베트남,"종이 빨대, 포장재",2024.12,VN,482390,,482390
821.0,821.0,34.0,4823909019,0.0,0.0,VN,베트남,"종이 빨대, 포장재",2024.12,VN,482390,,482390
40309.0,149966.0,28723.0,4823909090,109657.0,48789.0,VN,베트남,"종이 빨대, 포장재",2024.12,VN,482390,,482390
-7.0,0.0,0.0,4823903090,7.0,1.0,VN,베트남,"종이 빨대, 포장재",2025.01,VN,482390,,482390
-31.0,0.0,0.0,4823909019,31.0,0.0,VN,베트남,"종이 빨대, 포장재",2025.01,VN,482390,,482390
106504.0,131559.0,9461.0,4823909090,25055.0,12082.0,VN,베트남,"종이 빨대, 포장재",2025.01,VN,482390,,482390
-64.0,0.0,0.0,4823901090,64.0,7.0,VN,베트남,"종이 빨대, 포장재",2025.02,VN,482390,,482390
113388.0,145356.0,12149.0,4823909090,31968.0,14851.0,VN,베트남,"종이 빨대, 포장재",2025.02,VN,482390,,482390
-58.0,0.0,0.0,4823909019,58.0,8.0,VN,베트남,"종이 빨대, 포장재",2025.03,VN,482390,,482390
40222.0,140911.0,45263.0,4823909090,100689.0,16906.0,VN,베트남,"종이 빨대, 포장재",2025.03,VN,482390,,482390
551.0,551.0,51.0,4823901090,0.0,0.0,VN,베트남,"종이 빨대, 포장재",2025.04,VN,482390,,482390
-6.0,0.0,0.0,4823909019,6.0,1.0,VN,베트남,"종이 빨대, 포장재",2025.04,VN,482390,,482390
64422.0,103678.0,109233.0,4823909090,39256.0,16735.0,VN,베트남,"종이 빨대, 포장재",2025.04,VN,482390,,482390
831.0,831.0,218.0,4823909019,0.0,0.0,VN,베트남,"종이 빨대, 포장재",2025.05,VN,482390,,482390
191066.0,218654.0,110675.0,4823909090,27588.0,11483.0,VN,베트남,"종이 빨대, 포장재",2025.05,VN,482390,,482390
471619.0,471619.0,418634.0,-,0.0,0.0,-,-,-,총계,VN,520100,,-
5531.0,5531.0,173.0,5201001000,0.0,0.0,VN,베트남,유기농 면화,2024.06,VN,520100,,520100
999.0,999.0,42.0,5201009010,0.0,0.0,VN,베트남,유기농 면화,2024.06,VN,520100,,520100
334.0,334.0,17.0,5201001000,0.0,0.0,VN,베트남,유기농 면화,2024.07,VN,520100,,520100
1859.0,1859.0,64.0,5201001000,0.0,0.0,VN,베트남,유기농 면화,2024.08,VN,520100,,520100
5301.0,5301.0,164.0,5201001000,0.0,0.0,VN,베트남,유기농 면화,2024.09,VN,520100,,520100
90562.0,90562.0,85065.0,5201009020,0.0,0.0,VN,베트남,유기농 면화,2024.09,VN,520100,,520100
6867.0,6867.0,260.0,5201001000,0.0,0.0,VN,베트남,유기농 면화,2024.10,VN,520100,,520100
168694.0,168694.0,162004.0,5201009020,0.0,0.0,VN,베트남,유기농 면화,2024.10,VN,520100,,520100
2948.0,2948.0,105.0,5201001000,0.0,0.0,VN,베트남,유기농 면화,2024.11,VN,520100,,520100
759.0,759.0,26.0,5201001000,0.0,0.0,VN,베트남,유기농 면화,2024.12,VN,520100,,520100
89670.0,89670.0,85072.0,5201009020,0.0,0.0,VN,베트남,유기농 면화,2024.12,VN,520100,,520100
3254.0,3254.0,108.0,5201001000,0.0,0.0,VN,베트남,유기농 면화,2025.01,VN,520100,,520100
85199.0,85199.0,85102.0,5201009020,0.0,0.0,VN,베트남,유기농 면화,2025.01,VN,520100,,520100
2058.0,2058.0,75.0,5201001000,0.0,0.0,VN,베트남,유기농 면화,2025.02,VN,520100,,520100
2913.0,2913.0,142.0,5201001000,0.0,0.0,VN,베트남,유기농 면화,2025.03,VN,520100,,520100
2105.0,2105.0,78.0,5201001000,0.0,0.0,VN,베트남,유기농 면화,2025.04,VN,520100,,520100
2566.0,2566.0,139.0,5201001000,0.0,0.0,VN,베트남,유기농 면화,2025.05,VN,520100,,520100
5663949.0,5680095.0,1193010.0,-,16146.0,9974.0,-,-,-,총계,VN,680610,,-
61523.0,61523.0,53478.0,6806102000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2024.06,VN,680610,,680610
222186.0,222186.0,70675.0,6806109000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2024.06,VN,680610,,680610
15024.0,15024.0,13055.0,6806102000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2024.07,VN,680610,,680610
1053.0,1053.0,50.0,6806103000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2024.07,VN,680610,,680610
730775.0,730775.0,185936.0,6806109000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2024.07,VN,680610,,680610
14330.0,14330.0,9806.0,6806102000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2024.08,VN,680610,,680610
2347.0,2347.0,233.0,6806103000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2024.08,VN,680610,,680610
389591.0,389591.0,59785.0,6806109000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2024.08,VN,680610,,680610
359.0,359.0,1.0,6806101000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2024.09,VN,680610,,680610
12272.0,12272.0,254.0,6806103000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2024.09,VN,680610,,680610
195072.0,195072.0,21504.0,6806109000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2024.09,VN,680610,,680610
22416.0,22416.0,20549.0,6806102000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2024.10,VN,680610,,680610
9813.0,9813.0,620.0,6806103000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2024.10,VN,680610,,680610
413488.0,413488.0,47884.0,6806109000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2024.10,VN,680610,,680610
44588.0,44588.0,15476.0,6806102000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2024.11,VN,680610,,680610
746.0,746.0,200.0,6806103000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2024.11,VN,680610,,680610
357048.0,357048.0,75955.0,6806109000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2024.11,VN,680610,,680610
22113.0,22113.0,18261.0,6806102000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2024.12,VN,680610,,680610
2773.0,2773.0,600.0,6806103000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2024.12,VN,680610,,680610
488791.0,488791.0,101409.0,6806109000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2024.12,VN,680610,,680610
48082.0,48082.0,38426.0,6806102000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2025.01,VN,680610,,680610
2212.0,2212.0,563.0,6806103000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2025.01,VN,680610,,680610
393303.0,393303.0,46556.0,6806109000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2025.01,VN,680610,,680610
-10237.0,0.0,0.0,6806102000,10237.0,7956.0,VN,베트남,"슬래그 울, 단열재",2025.02,VN,680610,,680610
13160.0,13160.0,5673.0,6806103000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2025.02,VN,680610,,680610
458647.0,458647.0,71558.0,6806109000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2025.02,VN,680610,,680610
28816.0,34725.0,11802.0,6806102000,5909.0,2018.0,VN,베트남,"슬래그 울, 단열재",2025.03,VN,680610,,680610
3864.0,3864.0,839.0,6806103000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2025.03,VN,680610,,680610
540291.0,540291.0,78310.0,6806109000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2025.03,VN,680610,,680610
953.0,953.0,349.0,6806103000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2025.04,VN,680610,,680610
788651.0,788651.0,115104.0,6806109000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2025.04,VN,680610,,680610
1549.0,1549.0,2.0,6806101000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2025.05,VN,680610,,680610
100747.0,100747.0,65824.0,6806102000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2025.05,VN,680610,,680610
22678.0,22678.0,6737.0,6806103000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2025.05,VN,680610,,680610
264925.0,264925.0,55537.0,6806109000,0.0,0.0,VN,베트남,"슬래그 울, 단열재",2025.05,VN,680610,,680610
-2533924.0,57980.0,4225.0,-,2591904.0,298173.0,-,-,-,총계,VN,821599,,-
-56848.0,0.0,0.0,8215991000,56848.0,5684.0,VN,베트남,금속 빨대,2024.06,VN,821599,,821599
-12240.0,0.0,0.0,8215992000,12240.0,1669.0,VN,베트남,금속 빨대,2024.06,VN,821599,,821599
10.0,10.0,0.0,8215993000,0.0,0.0,VN,베트남,금속 빨대,2024.06,VN,821599,,821599
-58695.0,5911.0,284.0,8215999000,64606.0,9674.0,VN,베트남,금속 빨대,2024.06,VN,821599,,821599
-43405.0,5.0,1.0,8215991000,43410.0,6566.0,VN,베트남,금속 빨대,2024.07,VN,821599,,821599
-10440.0,0.0,0.0,8215992000,10440.0,1666.0,VN,베트남,금속 빨대,2024.07,VN,821599,,821599
-236.0,914.0,29.0,8215995000,1150.0,12.0,VN,베트남,금속 빨대,2024.07,VN,821599,,821599
-207601.0,5088.0,83.0,8215999000,212689.0,33215.0,VN,베트남,금속 빨대,2024.07,VN,821599,,821599
-25850.0,50.0,1.0,8215991000,25900.0,2077.0,VN,베트남,금속 빨대,2024.08,VN,821599,,821599
-17545.0,0.0,0.0,8215992000,17545.0,1248.0,VN,베트남,금속 빨대,2024.08,VN,821599,,821599
-60263.0,189.0,5.0,8215999000,60452.0,5121.0,VN,베트남,금속 빨대,2024.08,VN,821599,,821599
-28937.0,0.0,0.0,8215991000,28937.0,905.0,VN,베트남,금속 빨대,2024.09,VN,821599,,821599
-11502.0,0.0,0.0,8215992000,11502.0,434.0,VN,베트남,금속 빨대,2024.09,VN,821599,,821599
-17315.0,0.0,0.0,8215993000,17315.0,1110.0,VN,베트남,금속 빨대,2024.09,VN,821599,,821599
-156188.0,9762.0,54.0,8215999000,165950.0,31988.0,VN,베트남,금속 빨대,2024.09,VN,821599,,821599
-46211.0,41.0,10.0,8215991000,46252.0,2399.0,VN,베트남,금속 빨대,2024.10,VN,821599,,821599
-29285.0,0.0,0.0,8215992000,29285.0,2022.0,VN,베트남,금속 빨대,2024.10,VN,821599,,821599
478.0,812.0,32.0,8215993000,334.0,2.0,VN,베트남,금속 빨대,2024.10,VN,821599,,821599
-205.0,0.0,0.0,8215995000,205.0,3.0,VN,베트남,금속 빨대,2024.10,VN,821599,,821599
-111624.0,3646.0,308.0,8215999000,115270.0,15189.0,VN,베트남,금속 빨대,2024.10,VN,821599,,821599
-21810.0,0.0,0.0,8215991000,21810.0,521.0,VN,베트남,금속 빨대,2024.11,VN,821599,,821599
-25118.0,0.0,0.0,8215992000,25118.0,505.0,VN,베트남,금속 빨대,2024.11,VN,821599,,821599
-527.0,1928.0,309.0,8215995000,2455.0,39.0,VN,베트남,금속 빨대,2024.11,VN,821599,,821599
-114110.0,817.0,82.0,8215999000,114927.0,6450.0,VN,베트남,금속 빨대,2024.11,VN,821599,,821599
-33755.0,7.0,0.0,8215991000,33762.0,3325.0,VN,베트남,금속 빨대,2024.12,VN,821599,,821599
-56702.0,122.0,30.0,8215992000,56824.0,4709.0,VN,베트남,금속 빨대,2024.12,VN,821599,,821599
-163.0,0.0,0.0,8215995000,163.0,5.0,VN,베트남,금속 빨대,2024.12,VN,821599,,821599
-236294.0,1194.0,504.0,8215999000,237488.0,19366.0,VN,베트남,금속 빨대,2024.12,VN,821599,,821599
-20851.0,54.0,9.0,8215991000,20905.0,967.0,VN,베트남,금속 빨대,2025.01,VN,821599,,821599
-7846.0,0.0,0.0,8215992000,7846.0,127.0,VN,베트남,금속 빨대,2025.01,VN,821599,,821599
2342.0,2342.0,160.0,8215993000,0.0,0.0,VN,베트남,금속 빨대,2025.01,VN,821599,,821599
-222490.0,87.0,2.0,8215999000,222577.0,18834.0,VN,베트남,금속 빨대,2025.01,VN,821599,,821599
-33527.0,37.0,2.0,8215991000,33564.0,2308.0,VN,베트남,금속 빨대,2025.02,VN,821599,,821599
-12985.0,0.0,0.0,8215992000,12985.0,667.0,VN,베트남,금속 빨대,2025.02,VN,821599,,821599
1762.0,1762.0,286.0,8215995000,0.0,0.0,VN,베트남,금속 빨대,2025.02,VN,821599,,821599
-37397.0,132.0,4.0,8215999000,37529.0,5322.0,VN,베트남,금속 빨대,2025.02,VN,821599,,821599
-55571.0,0.0,0.0,8215991000,55571.0,5581.0,VN,베트남,금속 빨대,2025.03,VN,821599,,821599
1146.0,2019.0,100.0,8215992000,873.0,5.0,VN,베트남,금속 빨대,2025.03,VN,821599,,821599
-596.0,0.0,0.0,8215993000,596.0,4.0,VN,베트남,금속 빨대,2025.03,VN,821599,,821599
-2819.0,62.0,16.0,8215995000,2881.0,1123.0,VN,베트남,금속 빨대,2025.03,VN,821599,,821599
-380236.0,7481.0,1048.0,8215999000,387717.0,52039.0,VN,베트남,금속 빨대,2025.03,VN,821599,,821599
-3234.0,47.0,13.0,8215991000,3281.0,136.0,VN,베트남,금속 빨대,2025.04,VN,821599,,821599
1710.0,1718.0,283.0,8215995000,8.0,4.0,VN,베트남,금속 빨대,2025.04,VN,821599,,821599
-132769.0,11260.0,549.0,8215999000,144029.0,37859.0,VN,베트남,금속 빨대,2025.04,VN,821599,,821599
-37563.0,398.0,19.0,8215991000,37961.0,1176.0,VN,베트남,금속 빨대,2025.05,VN,821599,,821599
-6117.0,0.0,0.0,8215992000,6117.0,317.0,VN,베트남,금속 빨대,2025.05,VN,821599,,821599
-420.0,13.0,1.0,8215995000,433.0,165.0,VN,베트남,금속 빨대,2025.05,VN,821599,,821599
-204082.0,72.0,2.0,8215999000,204154.0,15631.0,VN,베트남,금속 빨대,2025.05,VN,821599,,821599
581538.0,607429.0,32878.0,-,25891.0,2790.0,-,-,-,총계,VN,841919,,-
2006.0,2006.0,60.0,8419190000,0.0,0.0,VN,베트남,태양열 집열기,2024.06,VN,841919,,841919
-25891.0,0.0,0.0,8419190000,25891.0,2790.0,VN,베트남,태양열 집열기,2024.08,VN,841919,,841919
572209.0,572209.0,30900.0,8419190000,0.0,0.0,VN,베트남,태양열 집열기,2024.09,VN,841919,,841919
28109.0,28109.0,1750.0,8419190000,0.0,0.0,VN,베트남,태양열 집열기,2024.10,VN,841919,,841919
13.0,13.0,1.0,8419190000,0.0,0.0,VN,베트남,태양열 집열기,2025.01,VN,841919,,841919
3817.0,3817.0,144.0,8419190000,0.0,0.0,VN,베트남,태양열 집열기,2025.03,VN,841919,,841919
1275.0,1275.0,23.0,8419190000,0.0,0.0,VN,베트남,태양열 집열기,2025.04,VN,841919,,841919
,,,,,,,,,,VN,850231,'NoneType' object has no attribute 'get',nan
-142566127.0,46640712.0,1047801.0,-,189206839.0,3147032.0,-,-,-,총계,VN,850440,,-
-13258.0,5345.0,22.0,8504401010,18603.0,116.0,VN,베트남,전력 변환장치 (인버터),2024.06,VN,850440,,850440
-870105.0,157327.0,2348.0,8504401090,1027432.0,29465.0,VN,베트남,전력 변환장치 (인버터),2024.06,VN,850440,,850440
15059.0,15059.0,128.0,8504402011,0.0,0.0,VN,베트남,전력 변환장치 (인버터),2024.06,VN,850440,,850440
251204.0,291988.0,25700.0,8504402019,40784.0,704.0,VN,베트남,전력 변환장치 (인버터),2024.06,VN,850440,,850440
423500.0,426554.0,8191.0,8504402099,3054.0,93.0,VN,베트남,전력 변환장치 (인버터),2024.06,VN,850440,,850440
-11557506.0,3102.0,57.0,8504403010,11560608.0,128524.0,VN,베트남,전력 변환장치 (인버터),2024.06,VN,850440,,850440
9305.0,71537.0,4102.0,8504403090,62232.0,1557.0,VN,베트남,전력 변환장치 (인버터),2024.06,VN,850440,,850440
14592.0,14592.0,60.0,8504404090,0.0,0.0,VN,베트남,전력 변환장치 (인버터),2024.06,VN,850440,,850440
-125521.0,16.0,1.0,8504405010,125537.0,1980.0,VN,베트남,전력 변환장치 (인버터),2024.06,VN,850440,,850440
-7234.0,60298.0,808.0,8504405090,67532.0,2080.0,VN,베트남,전력 변환장치 (인버터),2024.06,VN,850440,,850440
350.0,350.0,6.0,8504409011,0.0,0.0,VN,베트남,전력 변환장치 (인버터),2024.06,VN,850440,,850440
58296.0,58303.0,404.0,8504409019,7.0,0.0,VN,베트남,전력 변환장치 (인버터),2024.06,VN,850440,,850440
418027.0,420243.0,3930.0,8504409091,2216.0,5.0,VN,베트남,전력 변환장치 (인버터),2024.06,VN,850440,,850440
332252.0,2365489.0,47213.0,8504409099,2033237.0,69110.0,VN,베트남,전력 변환장치 (인버터),2024.06,VN,850440,,850440
797373.0,801299.0,7011.0,8504401010,3926.0,19.0,VN,베트남,전력 변환장치 (인버터),2024.07,VN,850440,,850440
-1088829.0,209985.0,5009.0,8504401090,1298814.0,43687.0,VN,베트남,전력 변환장치 (인버터),2024.07,VN,850440,,850440
24812.0,24812.0,649.0,8504402011,0.0,0.0,VN,베트남,전력 변환장치 (인버터),2024.07,VN,850440,,850440
472030.0,489878.0,38197.0,8504402019,17848.0,1013.0,VN,베트남,전력 변환장치 (인버터),2024.07,VN,850440,,850440
79419.0,79419.0,1300.0,8504402091,0.0,0.0,VN,베트남,전력 변환장치 (인버터),2024.07,VN,850440,,850440
269452.0,273591.0,3096.0,8504402099,4139.0,6.0,VN,베트남,전력 변환장치 (인버터),2024.07,VN,850440,,850440
-11448588.0,20004.0,60.0,8504403010,11468592.0,128287.0,VN,베트남,전력 변환장치 (인버터),2024.07,VN,850440,,850440
-770468.0,73913.0,5475.0,8504403090,844381.0,22800.0,VN,베트남,전력 변환장치 (인버터),2024.07,VN,850440,,850440
26835.0,26835.0,72.0,8504404090,0.0,0.0,VN,베트남,전력 변환장치 (인버터),2024.07,VN,850440,,850440
-55941.0,2715.0,27.0,8504405010,58656.0,1488.0,VN,베트남,전력 변환장치 (인버터),2024.07,VN,850440,,850440
18491.0,55441.0,2197.0,8504405090,36950.0,878.0,VN,베트남,전력 변환장치 (인버터),2024.07,VN,850440,,850440
11380.0,11380.0,13.0,8504409011,0.0,0.0,VN,베트남,전력 변환장치 (인버터),2024.07,VN,850440,,850440
107998.0,112188.0,5263.0,8504409019,4190.0,83.0,VN,베트남,전력 변환장치 (인버터),2024.07,VN,850440,,850440
867194.0,868192.0,8788.0,8504409091,998.0,2.0,VN,베트남,전력 변환장치 (인버터),2024.07,VN,850440,,850440
45350.0,1401678.0,28148.0,8504409099,1356328.0,34467.0,VN,베트남,전력 변환장치 (인버터),2024.07,VN,850440,,850440
25790.0,45662.0,202.0,8504401010,19872.0,148.0,VN,베트남,전력 변환장치 (인버터),2024.08,VN,850440,,850440
-1205953.0,76405.0,527.0,8504401090,1282358.0,34018.0,VN,베트남,전력 변환장치 (인버터),2024.08,VN,850440,,850440
15762.0,15762.0,115.0,8504402011,0.0,0.0,VN,베트남,전력 변환장치 (인버터),2024.08,VN,850440,,850440
274242.0,313765.0,18963.0,8504402019,39523.0,1095.0,VN,베트남,전력 변환장치 (인버터),2024.08,VN,850440,,850440
-9.0,0.0,0.0,8504402091,9.0,0.0,VN,베트남,전력 변환장치 (인버터),2024.08,VN,850440,,850440
305274.0,306432.0,4057.0,8504402099,1158.0,64.0,VN,베트남,전력 변환장치 (인버터),2024.08,VN,850440,,850440
-10701903.0,27859.0,69.0,8504403010,10729762.0,134838.0,VN,베트남,전력 변환장치 (인버터),2024.08,VN,850440,,850440
-363250.0,183708.0,7610.0,8504403090,546958.0,15426.0,VN,베트남,전력 변환장치 (인버터),2024.08,VN,850440,,850440
1981.0,1981.0,9.0,8504404090,0.0,0.0,VN,베트남,전력 변환장치 (인버터),2024.08,VN,850440,,850440
-92899.0,1336.0,2.0,8504405010,94235.0,495.0,VN,베트남,전력 변환장치 (인버터),2024.08,VN,850440,,850440
96650.0,187060.0,6762.0,8504405090,90410.0,1531.0,VN,베트남,전력 변환장치 (인버터),2024.08,VN,850440,,850440
-3228.0,0.0,0.0,8504409011,3228.0,15.0,VN,베트남,전력 변환장치 (인버터),2024.08,VN,850440,,850440
63562.0,63650.0,542.0,8504409019,88.0,1.0,VN,베트남,전력 변환장치 (인버터),2024.08,VN,850440,,850440
396056.0,396682.0,5276.0,8504409091,626.0,4.0,VN,베트남,전력 변환장치 (인버터),2024.08,VN,850440,,850440
-22445.0,2209223.0,40678.0,8504409099,2231668.0,66995.0,VN,베트남,전력 변환장치 (인버터),2024.08,VN,850440,,850440
59942.0,88424.0,507.0,8504401010,28482.0,106.0,VN,베트남,전력 변환장치 (인버터),2024.09,VN,850440,,850440
-890244.0,152145.0,8656.0,8504401090,1042389.0,33861.0,VN,베트남,전력 변환장치 (인버터),2024.09,VN,850440,,850440
26537.0,26537.0,597.0,8504402011,0.0,0.0,VN,베트남,전력 변환장치 (인버터),2024.09,VN,850440,,850440
87500.0,137451.0,6951.0,8504402019,49951.0,1842.0,VN,베트남,전력 변환장치 (인버터),2024.09,VN,850440,,850440
434303.0,438733.0,5651.0,8504402099,4430.0,27.0,VN,베트남,전력 변환장치 (인버터),2024.09,VN,850440,,850440
-15119674.0,15325.0,85.0,8504403010,15134999.0,101599.0,VN,베트남,전력 변환장치 (인버터),2024.09,VN,850440,,850440
-20243.0,147655.0,2759.0,8504403090,167898.0,4455.0,VN,베트남,전력 변환장치 (인버터),2024.09,VN,850440,,850440
7202.0,7361.0,445.0,8504404090,159.0,25.0,VN,베트남,전력 변환장치 (인버터),2024.09,VN,850440,,850440
-48306.0,396.0,4.0,8504405010,48702.0,1086.0,VN,베트남,전력 변환장치 (인버터),2024.09,VN,850440,,850440
-6517.0,98114.0,1498.0,8504405090,104631.0,2931.0,VN,베트남,전력 변환장치 (인버터),2024.09,VN,850440,,850440
6591.0,10104.0,52.0,8504409011,3513.0,10.0,VN,베트남,전력 변환장치 (인버터),2024.09,VN,850440,,850440
90660.0,91467.0,762.0,8504409019,807.0,25.0,VN,베트남,전력 변환장치 (인버터),2024.09,VN,850440,,850440
971727.0,971886.0,11297.0,8504409091,159.0,0.0,VN,베트남,전력 변환장치 (인버터),2024.09,VN,850440,,850440
-480583.0,1437981.0,29659.0,8504409099,1918564.0,53579.0,VN,베트남,전력 변환장치 (인버터),2024.09,VN,850440,,850440
217771.0,223112.0,194.0,8504401010,5341.0,49.0,VN,베트남,전력 변환장치 (인버터),2024.10,VN,850440,,850440
-996688.0,89345.0,2624.0,8504401090,1086033.0,33229.0,VN,베트남,전력 변환장치 (인버터),2024.10,VN,850440,,850440
69469.0,69469.0,1080.0,8504402011,0.0,0.0,VN,베트남,전력 변환장치 (인버터),2024.10,VN,850440,,850440
59647.0,67383.0,3821.0,8504402019,7736.0,28.0,VN,베트남,전력 변환장치 (인버터),2024.10,VN,850440,,850440
1340.0,1340.0,10.0,8504402091,0.0,0.0,VN,베트남,전력 변환장치 (인버터),2024.10,VN,850440,,850440
239644.0,239888.0,4800.0,8504402099,244.0,14.0,VN,베트남,전력 변환장치 (인버터),2024.10,VN,850440,,850440
-17010790.0,2345.0,91.0,8504403010,17013135.0,139289.0,VN,베트남,전력 변환장치 (인버터),2024.10,VN,850440,,850440
-570080.0,122666.0,3090.0,8504403090,692746.0,18880.0,VN,베트남,전력 변환장치 (인버터),2024.10,VN,850440,,850440
18192.0,18192.0,21.0,8504404090,0.0,0.0,VN,베트남,전력 변환장치 (인버터),2024.10,VN,850440,,850440
29918.0,85106.0,4584.0,8504405010,55188.0,1753.0,VN,베트남,전력 변환장치 (인버터),2024.10,VN,850440,,850440
-865972.0,70366.0,1276.0,8504405090,936338.0,5637.0,VN,베트남,전력 변환장치 (인버터),2024.10,VN,850440,,850440
-1626.0,74.0,4.0,8504409011,1700.0,0.0,VN,베트남,전력 변환장치 (인버터),2024.10,VN,850440,,850440
53633.0,53750.0,419.0,8504409019,117.0,1.0,VN,베트남,전력 변환장치 (인버터),2024.10,VN,850440,,850440
1048186.0,1048867.0,11352.0,8504409091,681.0,2.0,VN,베트남,전력 변환장치 (인버터),2024.10,VN,850440,,850440
489353.0,2285590.0,49686.0,8504409099,1796237.0,46332.0,VN,베트남,전력 변환장치 (인버터),2024.10,VN,850440,,850440
155554.0,168399.0,190.0,8504401010,12845.0,59.0,VN,베트남,전력 변환장치 (인버터),2024.11,VN,850440,,850440
-1720431.0,84759.0,1845.0,8504401090,1805190.0,59390.0,VN,베트남,전력 변환장치 (인버터),2024.11,VN,850440,,850440
82650.0,82650.0,178.0,8504402011,0.0,0.0,VN,베트남,전력 변환장치 (인버터),2024.11,VN,850440,,850440
137746.0,167639.0,16686.0,8504402019,29893.0,86.0,VN,베트남,전력 변환장치 (인버터),2024.11,VN,850440,,850440
226308.0,228511.0,4246.0,8504402099,2203.0,38.0,VN,베트남,전력 변환장치 (인버터),2024.11,VN,850440,,850440
